Date,Time,Building,Floor,Carbon Emissions (kg CO₂),Source Type
10/10/2024,12:00,ECSW UTD,3,1.76,Lighting
10/10/2024,12:00,ECSW UTD,3,3.44,Computing
10/10/2024,12:00,ECSW UTD,3,3.33,Refrigeration
10/10/2024,12:00,ECSW UTD,3,1.56,Office Equipment
10/10/2024,12:00,ECSW UTD,4,5.97,HVAC
10/10/2024,12:00,ECSW UTD,4,1.5,Lighting
10/10/2024,12:00,ECSW UTD,4,2.66,Computing
10/10/2024,12:00,ECSW UTD,4,4.26,Refrigeration
10/10/2024,12:00,ECSW UTD,4,1.59,Office Equipment
10/10/2024,13:00,ECSW UTD,1,5.18,HVAC
10/10/2024,13:00,ECSW UTD,1,2.24,Lighting
10/10/2024,13:00,ECSW UTD,1,3.32,Computing
10/10/2024,13:00,ECSW UTD,1,4.55,Refrigeration
10/10/2024,13:00,ECSW UTD,1,1.7,Office Equipment
10/10/2024,13:00,ECSW UTD,2,4.88,HVAC
10/10/2024,13:00,ECSW UTD,2,2.34,Lighting
10/10/2024,13:00,ECSW UTD,2,3.95,Computing
10/10/2024,13:00,ECSW UTD,2,3.93,Refrigeration
10/10/2024,13:00,ECSW UTD,2,1.01,Office Equipment
10/10/2024,13:00,ECSW UTD,3,5.55,HVAC
10/10/2024,13:00,ECSW UTD,3,1.94,Lighting
10/10/2024,13:00,ECSW UTD,3,1.91,Computing
10/10/2024,13:00,ECSW UTD,3,4.42,Refrigeration
10/10/2024,13:00,ECSW UTD,3,1.23,Office Equipment
10/10/2024,13:00,ECSW UTD,4,4.95,HVAC
10/10/2024,13:00,ECSW UTD,4,2.17,Lighting
10/10/2024,13:00,ECSW UTD,4,3.1,Computing
10/10/2024,13:00,ECSW UTD,4,4.35,Refrigeration
10/10/2024,13:00,ECSW UTD,4,1.28,Office Equipment
10/10/2024,14:00,ECSW UTD,1,5.26,HVAC
10/10/2024,14:00,ECSW UTD,1,1.87,Lighting
10/10/2024,14:00,ECSW UTD,1,3.37,Computing
10/10/2024,14:00,ECSW UTD,1,4.31,Refrigeration
10/10/2024,14:00,ECSW UTD,1,1.03,Office Equipment
10/10/2024,14:00,ECSW UTD,2,5.54,HVAC
10/10/2024,14:00,ECSW UTD,2,1.73,Lighting
10/10/2024,14:00,ECSW UTD,2,3.4,Computing
10/10/2024,14:00,ECSW UTD,2,4.18,Refrigeration
10/10/2024,14:00,ECSW UTD,2,2.42,Office Equipment
10/10/2024,14:00,ECSW UTD,3,4.89,HVAC
10/10/2024,14:00,ECSW UTD,3,1.83,Lighting
10/10/2024,14:00,ECSW UTD,3,2.99,Computing
10/10/2024,14:00,ECSW UTD,3,3.85,Refrigeration
10/10/2024,14:00,ECSW UTD,3,1.9,Office Equipment
10/10/2024,14:00,ECSW UTD,4,4.19,HVAC
10/10/2024,14:00,ECSW UTD,4,1.47,Lighting
10/10/2024,14:00,ECSW UTD,4,2.47,Computing
10/10/2024,14:00,ECSW UTD,4,4.48,Refrigeration
10/10/2024,14:00,ECSW UTD,4,2.36,Office Equipment
10/10/2024,15:00,ECSW UTD,1,4.95,HVAC
10/10/2024,15:00,ECSW UTD,1,1.92,Lighting
10/10/2024,15:00,ECSW UTD,1,3.04,Computing
10/10/2024,15:00,ECSW UTD,1,4.58,Refrigeration
10/10/2024,15:00,ECSW UTD,1,1.04,Office Equipment
10/10/2024,15:00,ECSW UTD,2,5.12,HVAC
10/10/2024,15:00,ECSW UTD,2,2.49,Lighting
10/10/2024,15:00,ECSW UTD,2,3.25,Computing
10/10/2024,15:00,ECSW UTD,2,4.09,Refrigeration
10/10/2024,15:00,ECSW UTD,2,2,Office Equipment
10/10/2024,15:00,ECSW UTD,3,3.65,HVAC
10/10/2024,15:00,ECSW UTD,3,2.34,Lighting
10/10/2024,15:00,ECSW UTD,3,2.67,Computing
10/10/2024,15:00,ECSW UTD,3,3.08,Refrigeration
10/10/2024,15:00,ECSW UTD,3,1.76,Office Equipment
10/10/2024,15:00,ECSW UTD,4,5.69,HVAC
10/10/2024,15:00,ECSW UTD,4,1.93,Lighting
10/10/2024,15:00,ECSW UTD,4,3.48,Computing
10/10/2024,15:00,ECSW UTD,4,4.81,Refrigeration
10/10/2024,15:00,ECSW UTD,4,2.16,Office Equipment
10/10/2024,16:00,ECSW UTD,1,5.82,HVAC
10/10/2024,16:00,ECSW UTD,1,2.37,Lighting
10/10/2024,16:00,ECSW UTD,1,3.04,Computing
10/10/2024,16:00,ECSW UTD,1,3.2,Refrigeration
10/10/2024,16:00,ECSW UTD,1,1.38,Office Equipment
10/10/2024,16:00,ECSW UTD,2,4.58,HVAC
10/10/2024,16:00,ECSW UTD,2,3.09,Lighting
10/10/2024,16:00,ECSW UTD,2,2.91,Computing
10/10/2024,16:00,ECSW UTD,2,4.06,Refrigeration
10/10/2024,16:00,ECSW UTD,2,1.78,Office Equipment
10/10/2024,16:00,ECSW UTD,3,5.02,HVAC
10/10/2024,16:00,ECSW UTD,3,2.85,Lighting
10/10/2024,16:00,ECSW UTD,3,2.69,Computing
10/10/2024,16:00,ECSW UTD,3,4.1,Refrigeration
10/10/2024,16:00,ECSW UTD,3,1.13,Office Equipment
10/10/2024,16:00,ECSW UTD,4,4.34,HVAC
10/10/2024,16:00,ECSW UTD,4,1.69,Lighting
10/10/2024,16:00,ECSW UTD,4,2.98,Computing
10/10/2024,16:00,ECSW UTD,4,3.79,Refrigeration
10/10/2024,16:00,ECSW UTD,4,1.15,Office Equipment
10/10/2024,17:00,ECSW UTD,1,4.3,HVAC
10/10/2024,17:00,ECSW UTD,1,1.96,Lighting
10/10/2024,17:00,ECSW UTD,1,2.25,Computing
10/10/2024,17:00,ECSW UTD,1,4.38,Refrigeration
10/10/2024,17:00,ECSW UTD,1,1.54,Office Equipment
10/10/2024,17:00,ECSW UTD,2,4.27,HVAC
10/10/2024,17:00,ECSW UTD,2,1.85,Lighting
10/10/2024,17:00,ECSW UTD,2,2.62,Computing
10/10/2024,17:00,ECSW UTD,2,4.16,Refrigeration
10/10/2024,17:00,ECSW UTD,2,2.17,Office Equipment
10/10/2024,17:00,ECSW UTD,3,4.06,HVAC
10/10/2024,17:00,ECSW UTD,3,2.06,Lighting
10/10/2024,17:00,ECSW UTD,3,2.92,Computing
10/10/2024,17:00,ECSW UTD,3,4.34,Refrigeration
10/10/2024,17:00,ECSW UTD,3,1.61,Office Equipment
10/10/2024,17:00,ECSW UTD,4,4.62,HVAC
10/10/2024,17:00,ECSW UTD,4,1.84,Lighting
10/10/2024,17:00,ECSW UTD,4,2.6,Computing
10/10/2024,17:00,ECSW UTD,4,4.54,Refrigeration
10/10/2024,17:00,ECSW UTD,4,1.51,Office Equipment
10/11/2024,9:00,ECSW UTD,1,5.95,HVAC
10/11/2024,9:00,ECSW UTD,1,1.97,Lighting
10/11/2024,9:00,ECSW UTD,1,2.65,Computing
10/11/2024,9:00,ECSW UTD,1,3.24,Refrigeration
10/11/2024,9:00,ECSW UTD,1,0.6,Office Equipment
10/11/2024,9:00,ECSW UTD,2,4.21,HVAC
10/11/2024,9:00,ECSW UTD,2,2.13,Lighting
10/11/2024,9:00,ECSW UTD,2,3.25,Computing
10/11/2024,9:00,ECSW UTD,2,3.21,Refrigeration
10/11/2024,9:00,ECSW UTD,2,1.95,Office Equipment
10/11/2024,9:00,ECSW UTD,3,4.76,HVAC
10/11/2024,9:00,ECSW UTD,3,2.07,Lighting
10/11/2024,9:00,ECSW UTD,3,3.81,Computing
10/11/2024,9:00,ECSW UTD,3,4.45,Refrigeration
10/11/2024,9:00,ECSW UTD,3,1.37,Office Equipment
10/11/2024,9:00,ECSW UTD,4,4.55,HVAC
10/11/2024,9:00,ECSW UTD,4,0.92,Lighting
10/11/2024,9:00,ECSW UTD,4,2.64,Computing
10/11/2024,9:00,ECSW UTD,4,3.89,Refrigeration
10/11/2024,9:00,ECSW UTD,4,1.01,Office Equipment
10/11/2024,10:00,ECSW UTD,1,4.93,HVAC
10/11/2024,10:00,ECSW UTD,1,2.04,Lighting
10/11/2024,10:00,ECSW UTD,1,2.89,Computing
10/11/2024,10:00,ECSW UTD,1,3.67,Refrigeration
10/11/2024,10:00,ECSW UTD,1,1.58,Office Equipment
10/11/2024,10:00,ECSW UTD,2,5.22,HVAC
10/11/2024,10:00,ECSW UTD,2,1.45,Lighting
10/11/2024,10:00,ECSW UTD,2,3.71,Computing
10/11/2024,10:00,ECSW UTD,2,3.95,Refrigeration
10/11/2024,10:00,ECSW UTD,2,1.51,Office Equipment
10/11/2024,10:00,ECSW UTD,3,5.35,HVAC
10/11/2024,10:00,ECSW UTD,3,2.12,Lighting
10/11/2024,10:00,ECSW UTD,3,3.48,Computing
10/11/2024,10:00,ECSW UTD,3,4.14,Refrigeration
10/11/2024,10:00,ECSW UTD,3,1.19,Office Equipment
10/11/2024,10:00,ECSW UTD,4,5.18,HVAC
10/11/2024,10:00,ECSW UTD,4,1.43,Lighting
10/11/2024,10:00,ECSW UTD,4,3.05,Computing
10/11/2024,10:00,ECSW UTD,4,3.98,Refrigeration
10/11/2024,10:00,ECSW UTD,4,1.4,Office Equipment
10/11/2024,11:00,ECSW UTD,1,4.94,HVAC
10/11/2024,11:00,ECSW UTD,1,1.06,Lighting
10/11/2024,11:00,ECSW UTD,1,2.73,Computing
10/11/2024,11:00,ECSW UTD,1,4.05,Refrigeration
10/11/2024,11:00,ECSW UTD,1,1.58,Office Equipment
10/11/2024,11:00,ECSW UTD,2,4.49,HVAC
10/11/2024,11:00,ECSW UTD,2,2.63,Lighting
10/11/2024,11:00,ECSW UTD,2,2.57,Computing
10/11/2024,11:00,ECSW UTD,2,4.48,Refrigeration
10/11/2024,11:00,ECSW UTD,2,1.71,Office Equipment
10/11/2024,11:00,ECSW UTD,3,4.68,HVAC
10/11/2024,11:00,ECSW UTD,3,2.89,Lighting
10/11/2024,11:00,ECSW UTD,3,2.4,Computing
10/11/2024,11:00,ECSW UTD,3,4.46,Refrigeration
10/11/2024,11:00,ECSW UTD,3,2,Office Equipment
10/11/2024,11:00,ECSW UTD,4,4.66,HVAC
10/11/2024,11:00,ECSW UTD,4,2.7,Lighting
10/11/2024,11:00,ECSW UTD,4,2.87,Computing
10/11/2024,11:00,ECSW UTD,4,4.14,Refrigeration
10/11/2024,11:00,ECSW UTD,4,1.63,Office Equipment
10/11/2024,12:00,ECSW UTD,1,4.93,HVAC
10/11/2024,12:00,ECSW UTD,1,2.41,Lighting
10/11/2024,12:00,ECSW UTD,1,3.4,Computing
10/11/2024,12:00,ECSW UTD,1,3.13,Refrigeration
10/11/2024,12:00,ECSW UTD,1,2.15,Office Equipment
10/11/2024,12:00,ECSW UTD,2,4.17,HVAC
10/11/2024,12:00,ECSW UTD,2,2.52,Lighting
10/11/2024,12:00,ECSW UTD,2,3.56,Computing
10/11/2024,12:00,ECSW UTD,2,3.45,Refrigeration
10/11/2024,12:00,ECSW UTD,2,1.29,Office Equipment
10/11/2024,12:00,ECSW UTD,3,4.45,HVAC
10/11/2024,12:00,ECSW UTD,3,1.89,Lighting
10/11/2024,12:00,ECSW UTD,3,2.85,Computing
10/11/2024,12:00,ECSW UTD,3,4.39,Refrigeration
10/11/2024,12:00,ECSW UTD,3,2.16,Office Equipment
10/11/2024,12:00,ECSW UTD,4,5.7,HVAC
10/11/2024,12:00,ECSW UTD,4,1.72,Lighting
10/11/2024,12:00,ECSW UTD,4,2.9,Computing
10/11/2024,12:00,ECSW UTD,4,3.16,Refrigeration
10/11/2024,12:00,ECSW UTD,4,1.1,Office Equipment
10/11/2024,13:00,ECSW UTD,1,5.48,HVAC
10/11/2024,13:00,ECSW UTD,1,2.81,Lighting
10/11/2024,13:00,ECSW UTD,1,2.38,Computing
10/11/2024,13:00,ECSW UTD,1,3.7,Refrigeration
10/11/2024,13:00,ECSW UTD,1,1.49,Office Equipment
10/11/2024,13:00,ECSW UTD,2,5.14,HVAC
10/11/2024,13:00,ECSW UTD,2,1.6,Lighting
10/11/2024,13:00,ECSW UTD,2,3.21,Computing
10/11/2024,13:00,ECSW UTD,2,3.76,Refrigeration
10/11/2024,13:00,ECSW UTD,2,1.49,Office Equipment
10/11/2024,13:00,ECSW UTD,3,5.27,HVAC
10/11/2024,13:00,ECSW UTD,3,2,Lighting
10/11/2024,13:00,ECSW UTD,3,2.78,Computing
10/11/2024,13:00,ECSW UTD,3,3.95,Refrigeration
10/11/2024,13:00,ECSW UTD,3,1.46,Office Equipment
10/11/2024,13:00,ECSW UTD,4,4.81,HVAC
10/11/2024,13:00,ECSW UTD,4,1.87,Lighting
10/11/2024,13:00,ECSW UTD,4,3.8,Computing
10/11/2024,13:00,ECSW UTD,4,4.28,Refrigeration
10/11/2024,13:00,ECSW UTD,4,1.35,Office Equipment
10/11/2024,14:00,ECSW UTD,1,5.35,HVAC
10/11/2024,14:00,ECSW UTD,1,1.83,Lighting
10/11/2024,14:00,ECSW UTD,1,3.59,Computing
10/11/2024,14:00,ECSW UTD,1,4.18,Refrigeration
10/11/2024,14:00,ECSW UTD,1,1.45,Office Equipment
10/11/2024,14:00,ECSW UTD,2,5.22,HVAC
10/11/2024,14:00,ECSW UTD,2,1.21,Lighting
10/11/2024,14:00,ECSW UTD,2,2.44,Computing
10/11/2024,14:00,ECSW UTD,2,3.4,Refrigeration
10/11/2024,14:00,ECSW UTD,2,1.57,Office Equipment
10/11/2024,14:00,ECSW UTD,3,5.87,HVAC
10/11/2024,14:00,ECSW UTD,3,3.12,Lighting
10/11/2024,14:00,ECSW UTD,3,3.32,Computing
10/11/2024,14:00,ECSW UTD,3,4.25,Refrigeration
10/11/2024,14:00,ECSW UTD,3,0.6,Office Equipment
10/11/2024,14:00,ECSW UTD,4,4.73,HVAC
10/11/2024,14:00,ECSW UTD,4,1.61,Lighting
10/11/2024,14:00,ECSW UTD,4,2.69,Computing
10/11/2024,14:00,ECSW UTD,4,3.92,Refrigeration
10/11/2024,14:00,ECSW UTD,4,1.26,Office Equipment
10/11/2024,15:00,ECSW UTD,1,4.01,HVAC
10/11/2024,15:00,ECSW UTD,1,2.37,Lighting
10/11/2024,15:00,ECSW UTD,1,2.46,Computing
10/11/2024,15:00,ECSW UTD,1,4.12,Refrigeration
10/11/2024,15:00,ECSW UTD,1,2.54,Office Equipment
10/11/2024,15:00,ECSW UTD,2,4.54,HVAC
10/11/2024,15:00,ECSW UTD,2,0.73,Lighting
10/11/2024,15:00,ECSW UTD,2,2.86,Computing
10/11/2024,15:00,ECSW UTD,2,4.55,Refrigeration
10/11/2024,15:00,ECSW UTD,2,2.48,Office Equipment
10/11/2024,15:00,ECSW UTD,3,4.39,HVAC
10/11/2024,15:00,ECSW UTD,3,2.25,Lighting
10/11/2024,15:00,ECSW UTD,3,2.77,Computing
10/11/2024,15:00,ECSW UTD,3,3.95,Refrigeration
10/11/2024,15:00,ECSW UTD,3,2.82,Office Equipment
10/11/2024,15:00,ECSW UTD,4,4.25,HVAC
10/11/2024,15:00,ECSW UTD,4,2.13,Lighting
10/11/2024,15:00,ECSW UTD,4,3.23,Computing
10/11/2024,15:00,ECSW UTD,4,4.54,Refrigeration
10/11/2024,15:00,ECSW UTD,4,1.55,Office Equipment
10/11/2024,16:00,ECSW UTD,1,5.15,HVAC
10/11/2024,16:00,ECSW UTD,1,1.8,Lighting
10/11/2024,16:00,ECSW UTD,1,3.13,Computing
10/11/2024,16:00,ECSW UTD,1,3.83,Refrigeration
10/11/2024,16:00,ECSW UTD,1,1.81,Office Equipment
10/11/2024,16:00,ECSW UTD,2,4.82,HVAC
10/11/2024,16:00,ECSW UTD,2,2.19,Lighting
10/11/2024,16:00,ECSW UTD,2,2.99,Computing
10/11/2024,16:00,ECSW UTD,2,4.56,Refrigeration
10/11/2024,16:00,ECSW UTD,2,1.47,Office Equipment
10/11/2024,16:00,ECSW UTD,3,4.11,HVAC
10/11/2024,16:00,ECSW UTD,3,2.63,Lighting
10/11/2024,16:00,ECSW UTD,3,2.55,Computing
10/11/2024,16:00,ECSW UTD,3,3.67,Refrigeration
10/11/2024,16:00,ECSW UTD,3,1.2,Office Equipment
10/11/2024,16:00,ECSW UTD,4,5.69,HVAC
10/11/2024,16:00,ECSW UTD,4,0.93,Lighting
10/11/2024,16:00,ECSW UTD,4,4.57,Computing
10/11/2024,16:00,ECSW UTD,4,4.53,Refrigeration
10/11/2024,16:00,ECSW UTD,4,1.61,Office Equipment
10/11/2024,17:00,ECSW UTD,1,4.97,HVAC
10/11/2024,17:00,ECSW UTD,1,2.14,Lighting
10/11/2024,17:00,ECSW UTD,1,3.26,Computing
10/11/2024,17:00,ECSW UTD,1,4.32,Refrigeration
10/11/2024,17:00,ECSW UTD,1,1.78,Office Equipment
10/11/2024,17:00,ECSW UTD,2,5.04,HVAC
10/11/2024,17:00,ECSW UTD,2,1.9,Lighting
10/11/2024,17:00,ECSW UTD,2,2.92,Computing
10/11/2024,17:00,ECSW UTD,2,3.9,Refrigeration
10/11/2024,17:00,ECSW UTD,2,2.07,Office Equipment
10/11/2024,17:00,ECSW UTD,3,5.3,HVAC
10/11/2024,17:00,ECSW UTD,3,0.53,Lighting
10/11/2024,17:00,ECSW UTD,3,3.33,Computing
10/11/2024,17:00,ECSW UTD,3,4.1,Refrigeration
10/11/2024,17:00,ECSW UTD,3,1.49,Office Equipment
10/11/2024,17:00,ECSW UTD,4,4.81,HVAC
10/11/2024,17:00,ECSW UTD,4,2.56,Lighting
10/11/2024,17:00,ECSW UTD,4,3.47,Computing
10/11/2024,17:00,ECSW UTD,4,3.61,Refrigeration
10/11/2024,17:00,ECSW UTD,4,1.7,Office Equipment
10/12/2024,9:00,ECSW UTD,1,4.51,HVAC
10/12/2024,9:00,ECSW UTD,1,1.31,Lighting
10/12/2024,9:00,ECSW UTD,1,2.69,Computing
10/12/2024,9:00,ECSW UTD,1,4.43,Refrigeration
10/12/2024,9:00,ECSW UTD,1,1.98,Office Equipment
10/12/2024,9:00,ECSW UTD,2,5.26,HVAC
10/12/2024,9:00,ECSW UTD,2,2.36,Lighting
10/12/2024,9:00,ECSW UTD,2,3.26,Computing
10/12/2024,9:00,ECSW UTD,2,3.68,Refrigeration
10/12/2024,9:00,ECSW UTD,2,1.72,Office Equipment
10/12/2024,9:00,ECSW UTD,3,5.4,HVAC
10/12/2024,9:00,ECSW UTD,3,2.38,Lighting
10/12/2024,9:00,ECSW UTD,3,3.59,Computing
10/12/2024,9:00,ECSW UTD,3,4.35,Refrigeration
10/12/2024,9:00,ECSW UTD,3,1.68,Office Equipment
10/12/2024,9:00,ECSW UTD,4,5.54,HVAC
10/12/2024,9:00,ECSW UTD,4,1.99,Lighting
10/12/2024,9:00,ECSW UTD,4,2.56,Computing
10/12/2024,9:00,ECSW UTD,4,3.92,Refrigeration
10/12/2024,9:00,ECSW UTD,4,1.13,Office Equipment
10/12/2024,10:00,ECSW UTD,1,4.66,HVAC
10/12/2024,10:00,ECSW UTD,1,1.93,Lighting
10/12/2024,10:00,ECSW UTD,1,2.6,Computing
10/12/2024,10:00,ECSW UTD,1,3.85,Refrigeration
10/12/2024,10:00,ECSW UTD,1,0.55,Office Equipment
10/12/2024,10:00,ECSW UTD,2,5.11,HVAC
10/12/2024,10:00,ECSW UTD,2,2,Lighting
10/12/2024,10:00,ECSW UTD,2,2.59,Computing
10/12/2024,10:00,ECSW UTD,2,4.33,Refrigeration
10/12/2024,10:00,ECSW UTD,2,1.97,Office Equipment
10/12/2024,10:00,ECSW UTD,3,4.2,HVAC
10/12/2024,10:00,ECSW UTD,3,1.62,Lighting
10/12/2024,10:00,ECSW UTD,3,2.62,Computing
10/12/2024,10:00,ECSW UTD,3,3.53,Refrigeration
10/12/2024,10:00,ECSW UTD,3,1.91,Office Equipment
10/12/2024,10:00,ECSW UTD,4,4.9,HVAC
10/12/2024,10:00,ECSW UTD,4,1.87,Lighting
10/12/2024,10:00,ECSW UTD,4,2,Computing
10/12/2024,10:00,ECSW UTD,4,4.32,Refrigeration
10/12/2024,10:00,ECSW UTD,4,0.88,Office Equipment
10/12/2024,11:00,ECSW UTD,1,5.03,HVAC
10/12/2024,11:00,ECSW UTD,1,2.14,Lighting
10/12/2024,11:00,ECSW UTD,1,3.68,Computing
10/12/2024,11:00,ECSW UTD,1,3.35,Refrigeration
10/12/2024,11:00,ECSW UTD,1,0,Office Equipment
10/12/2024,11:00,ECSW UTD,2,5.09,HVAC
10/12/2024,11:00,ECSW UTD,2,2.9,Lighting
10/12/2024,11:00,ECSW UTD,2,3.62,Computing
10/12/2024,11:00,ECSW UTD,2,4.1,Refrigeration
10/12/2024,11:00,ECSW UTD,2,1.25,Office Equipment
10/12/2024,11:00,ECSW UTD,3,5.4,HVAC
10/12/2024,11:00,ECSW UTD,3,1.51,Lighting
10/12/2024,11:00,ECSW UTD,3,3.24,Computing
10/12/2024,11:00,ECSW UTD,3,4.25,Refrigeration
10/12/2024,11:00,ECSW UTD,3,2.03,Office Equipment
10/12/2024,11:00,ECSW UTD,4,6.38,HVAC
10/12/2024,11:00,ECSW UTD,4,2.2,Lighting
10/12/2024,11:00,ECSW UTD,4,2.75,Computing
10/12/2024,11:00,ECSW UTD,4,3.99,Refrigeration
10/12/2024,11:00,ECSW UTD,4,0.62,Office Equipment
10/12/2024,12:00,ECSW UTD,1,4.65,HVAC
10/12/2024,12:00,ECSW UTD,1,1.8,Lighting
10/12/2024,12:00,ECSW UTD,1,2.74,Computing
10/12/2024,12:00,ECSW UTD,1,4.08,Refrigeration
10/12/2024,12:00,ECSW UTD,1,1.09,Office Equipment
10/12/2024,12:00,ECSW UTD,2,5.56,HVAC
10/12/2024,12:00,ECSW UTD,2,2,Lighting
10/12/2024,12:00,ECSW UTD,2,3,Computing
10/12/2024,12:00,ECSW UTD,2,3.84,Refrigeration
10/12/2024,12:00,ECSW UTD,2,1.58,Office Equipment
10/12/2024,12:00,ECSW UTD,3,5.41,HVAC
10/12/2024,12:00,ECSW UTD,3,1.57,Lighting
10/12/2024,12:00,ECSW UTD,3,2.67,Computing
10/12/2024,12:00,ECSW UTD,3,3.85,Refrigeration
10/12/2024,12:00,ECSW UTD,3,0.83,Office Equipment
10/12/2024,12:00,ECSW UTD,4,4.59,HVAC
10/12/2024,12:00,ECSW UTD,4,1.76,Lighting
10/12/2024,12:00,ECSW UTD,4,3.44,Computing
10/12/2024,12:00,ECSW UTD,4,4.13,Refrigeration
10/12/2024,12:00,ECSW UTD,4,1.6,Office Equipment
10/12/2024,13:00,ECSW UTD,1,5.43,HVAC
10/12/2024,13:00,ECSW UTD,1,1.93,Lighting
10/12/2024,13:00,ECSW UTD,1,3.2,Computing
10/12/2024,13:00,ECSW UTD,1,3.95,Refrigeration
10/12/2024,13:00,ECSW UTD,1,1.63,Office Equipment
10/12/2024,13:00,ECSW UTD,2,4.71,HVAC
10/12/2024,13:00,ECSW UTD,2,0.78,Lighting
10/12/2024,13:00,ECSW UTD,2,2.93,Computing
10/12/2024,13:00,ECSW UTD,2,4.71,Refrigeration
10/12/2024,13:00,ECSW UTD,2,1.96,Office Equipment
10/12/2024,13:00,ECSW UTD,3,5.48,HVAC
10/12/2024,13:00,ECSW UTD,3,2.62,Lighting
10/12/2024,13:00,ECSW UTD,3,3.04,Computing
10/12/2024,13:00,ECSW UTD,3,4.1,Refrigeration
10/12/2024,13:00,ECSW UTD,3,1.19,Office Equipment
10/12/2024,13:00,ECSW UTD,4,4.84,HVAC
10/12/2024,13:00,ECSW UTD,4,2.31,Lighting
10/12/2024,13:00,ECSW UTD,4,3.6,Computing
10/12/2024,13:00,ECSW UTD,4,3.93,Refrigeration
10/12/2024,13:00,ECSW UTD,4,1.27,Office Equipment
10/12/2024,14:00,ECSW UTD,1,5,HVAC
10/12/2024,14:00,ECSW UTD,1,2.3,Lighting
10/12/2024,14:00,ECSW UTD,1,2.28,Computing
10/12/2024,14:00,ECSW UTD,1,2.85,Refrigeration
10/12/2024,14:00,ECSW UTD,1,1.22,Office Equipment
10/12/2024,14:00,ECSW UTD,2,4.39,HVAC
10/12/2024,14:00,ECSW UTD,2,1.75,Lighting
10/12/2024,14:00,ECSW UTD,2,2.93,Computing
10/12/2024,14:00,ECSW UTD,2,3.77,Refrigeration
10/12/2024,14:00,ECSW UTD,2,2.23,Office Equipment
10/12/2024,14:00,ECSW UTD,3,5.16,HVAC
10/12/2024,14:00,ECSW UTD,3,2.15,Lighting
10/12/2024,14:00,ECSW UTD,3,3.31,Computing
10/12/2024,14:00,ECSW UTD,3,3.43,Refrigeration
10/12/2024,14:00,ECSW UTD,3,2.02,Office Equipment
10/12/2024,14:00,ECSW UTD,4,4.96,HVAC
10/12/2024,14:00,ECSW UTD,4,2.34,Lighting
10/12/2024,14:00,ECSW UTD,4,2.46,Computing
10/12/2024,14:00,ECSW UTD,4,3.22,Refrigeration
10/12/2024,14:00,ECSW UTD,4,1.91,Office Equipment
10/12/2024,15:00,ECSW UTD,1,5.19,HVAC
10/12/2024,15:00,ECSW UTD,1,1.55,Lighting
10/12/2024,15:00,ECSW UTD,1,2.57,Computing
10/12/2024,15:00,ECSW UTD,1,4.56,Refrigeration
10/12/2024,15:00,ECSW UTD,1,0.91,Office Equipment
10/12/2024,15:00,ECSW UTD,2,5.82,HVAC
10/12/2024,15:00,ECSW UTD,2,1.55,Lighting
10/12/2024,15:00,ECSW UTD,2,3.32,Computing
10/12/2024,15:00,ECSW UTD,2,3.84,Refrigeration
10/12/2024,15:00,ECSW UTD,2,1.8,Office Equipment
10/12/2024,15:00,ECSW UTD,3,4.73,HVAC
10/12/2024,15:00,ECSW UTD,3,1.92,Lighting
10/12/2024,15:00,ECSW UTD,3,3.02,Computing
10/12/2024,15:00,ECSW UTD,3,3.5,Refrigeration
10/12/2024,15:00,ECSW UTD,3,1.87,Office Equipment
10/12/2024,15:00,ECSW UTD,4,4.74,HVAC
10/12/2024,15:00,ECSW UTD,4,1.89,Lighting
10/12/2024,15:00,ECSW UTD,4,2.5,Computing
10/12/2024,15:00,ECSW UTD,4,2.72,Refrigeration
10/12/2024,15:00,ECSW UTD,4,1.4,Office Equipment
10/12/2024,16:00,ECSW UTD,1,6.21,HVAC
10/12/2024,16:00,ECSW UTD,1,2.39,Lighting
10/12/2024,16:00,ECSW UTD,1,2.99,Computing
10/12/2024,16:00,ECSW UTD,1,3.87,Refrigeration
10/12/2024,16:00,ECSW UTD,1,1.51,Office Equipment
10/12/2024,16:00,ECSW UTD,2,5.27,HVAC
10/12/2024,16:00,ECSW UTD,2,1.41,Lighting
10/12/2024,16:00,ECSW UTD,2,3.56,Computing
10/12/2024,16:00,ECSW UTD,2,4.36,Refrigeration
10/12/2024,16:00,ECSW UTD,2,1.86,Office Equipment
10/12/2024,16:00,ECSW UTD,3,5.22,HVAC
10/12/2024,16:00,ECSW UTD,3,2.01,Lighting
10/12/2024,16:00,ECSW UTD,3,3.34,Computing
10/12/2024,16:00,ECSW UTD,3,4.3,Refrigeration
10/12/2024,16:00,ECSW UTD,3,1.32,Office Equipment
10/12/2024,16:00,ECSW UTD,4,4.71,HVAC
10/12/2024,16:00,ECSW UTD,4,2.05,Lighting
10/12/2024,16:00,ECSW UTD,4,3.77,Computing
10/12/2024,16:00,ECSW UTD,4,3.38,Refrigeration
10/12/2024,16:00,ECSW UTD,4,0.77,Office Equipment
10/12/2024,17:00,ECSW UTD,1,5.08,HVAC
10/12/2024,17:00,ECSW UTD,1,2.03,Lighting
10/12/2024,17:00,ECSW UTD,1,3.09,Computing
10/12/2024,17:00,ECSW UTD,1,4.12,Refrigeration
10/12/2024,17:00,ECSW UTD,1,1.39,Office Equipment
10/12/2024,17:00,ECSW UTD,2,5.74,HVAC
10/12/2024,17:00,ECSW UTD,2,1.2,Lighting
10/12/2024,17:00,ECSW UTD,2,2.59,Computing
